form	label	len	freq	train_freq	dev_freq	form	form_freq	label	num_labels	label_freq
구글 +	TMI_SERVICE	4	1	0	1	구글 +	1	TMI_SERVICE	1	716
구글 넥서스 넥 5	AFW_OTHER_PRODUCTS	10	1	0	1	구글 넥서스 넥 5	1	AFW_OTHER_PRODUCTS	1	376
구글 번역기	TMI_SERVICE	6	1	0	1	구글 번역기	1	TMI_SERVICE	1	716
구글 카드보드	AFW_SERVICE_PRODUCTS	7	1	0	1	구글 카드보드	1	AFW_SERVICE_PRODUCTS	1	25
구글 플레이	TMI_SERVICE	6	1	0	1	구글 플레이	1	TMI_SERVICE	1	716
국가	OGG_POLITICS	2	1	0	1	국가	1	OGG_POLITICS	1	4964
국가 통합위원회	OGG_POLITICS	8	1	1	0	국가 통합위원회	1	OGG_POLITICS	1	4964
국가안보팀	OGG_LAW	5	1	1	0	국가안보팀	1	OGG_LAW	1	501
국가안전보위부	OGG_POLITICS	7	1	1	0	국가안전보위부	1	OGG_POLITICS	1	4964
국가안전보장회의	OGG_POLITICS	8	1	1	0	국가안전보장회의	1	OGG_POLITICS	1	4964
국가안전처	OGG_POLITICS	5	1	1	0	국가안전처	1	OGG_POLITICS	1	4964
국가정보원 국정조사특별위원회	OGG_POLITICS	15	1	1	0	국가정보원 국정조사특별위원회	1	OGG_POLITICS	1	4964
국경없는 기자회	OGG_MEDIA	8	1	1	0	국경없는 기자회	1	OGG_MEDIA	1	1276
국경없는의사회	OGG_OTHERS	7	1	0	1	국경없는의사회	1	OGG_OTHERS	1	591
국군대전병원	OGG_MEDICINE	6	1	0	1	국군대전병원	1	OGG_MEDICINE	1	165
국군사이버사령부	OGG_MILITARY	8	1	1	0	국군사이버사령부	1	OGG_MILITARY	1	484
국군의무사령부	OGG_MILITARY	7	1	1	0	국군의무사령부	1	OGG_MILITARY	1	484
국립공원관리공단	OGG_POLITICS	8	1	1	0	국립공원관리공단	1	OGG_POLITICS	1	4964
국립농산물품질관리원	OGG_POLITICS	10	1	1	0	국립농산물품질관리원	1	OGG_POLITICS	1	4964
국립보건원	OGG_MEDICINE	5	1	1	0	국립보건원	1	OGG_MEDICINE	1	165
국립부여박물관	OGG_ART	7	1	1	0	국립부여박물관	1	OGG_ART	1	61
국립생물자원관	OGG_POLITICS	7	1	1	0	국립생물자원관	1	OGG_POLITICS	1	4964
국립수산과학원	OGG_POLITICS	7	1	0	1	국립수산과학원	1	OGG_POLITICS	1	4964
국립암센터	OGG_MEDICINE	5	1	1	0	국립암센터	1	OGG_MEDICINE	1	165
국립전파연구원	OGG_POLITICS	7	1	1	0	국립전파연구원	1	OGG_POLITICS	1	4964
국립전파천문관측소	OGG_SCIENCE	9	1	1	0	국립전파천문관측소	1	OGG_SCIENCE	1	21
국립정보학연구소	OGG_POLITICS	8	1	1	0	국립정보학연구소	1	OGG_POLITICS	1	4964
국립중앙의료원	OGG_MEDICINE	7	1	1	0	국립중앙의료원	1	OGG_MEDICINE	1	165
국립현대미술관 서울관	OGG_ART	11	1	1	0	국립현대미술관 서울관	1	OGG_ART	1	61
국무성	OGG_POLITICS	3	1	1	0	국무성	1	OGG_POLITICS	1	4964
국무원	OGG_POLITICS	3	1	1	0	국무원	1	OGG_POLITICS	1	4964
국민 대통합 위원회	OGG_OTHERS	10	1	1	0	국민 대통합 위원회	1	OGG_OTHERS	1	591
국민대	OGG_EDUCATION	3	1	1	0	국민대	1	OGG_EDUCATION	1	491
국민모임	OGG_POLITICS	4	1	1	0	국민모임	1	OGG_POLITICS	1	4964
국민신문고	TMI_SERVICE	5	1	1	0	국민신문고	1	TMI_SERVICE	1	716
구글 나우	TMI_SERVICE	5	1	1	0	구글 나우	1	TMI_SERVICE	1	716
구글플레이	TMI_SERVICE	5	1	1	0	구글플레이	1	TMI_SERVICE	1	716
구더기	AM_INSECT	3	1	1	0	구더기	1	AM_INSECT	1	8
구딩 주니어	PS_NAME	6	1	1	0	구딩 주니어	1	PS_NAME	1	21537
구로사	PS_NAME	3	1	1	0	구로사	1	PS_NAME	1	21537
구로사와 감독	PS_NAME	7	1	1	0	구로사와 감독	1	PS_NAME	1	21537
구로사와 기요시	PS_NAME	8	1	0	1	구로사와 기요시	1	PS_NAME	1	21537
구로사와 아키라 감독	PS_NAME	11	1	1	0	구로사와 아키라 감독	1	PS_NAME	1	21537
구름빵	AFA_VIDEO	3	1	0	1	구름빵	1	AFA_VIDEO	1	2799
구모	PS_NAME	2	1	1	0	구모	1	PS_NAME	1	21537
구모 변호사	PS_NAME	6	1	1	0	구모 변호사	1	PS_NAME	1	21537
구민지	PS_NAME	3	1	1	0	구민지	1	PS_NAME	1	21537
구본준	PS_NAME	3	1	1	0	구본준	1	PS_NAME	1	21537
구본준 LG전자 부회장	PS_NAME	12	1	1	0	구본준 LG전자 부회장	1	PS_NAME	1	21537
구봉서	PS_NAME	3	1	0	1	구봉서	1	PS_NAME	1	21537
구상찬	PS_NAME	3	1	0	1	구상찬	1	PS_NAME	1	21537
구성태	PS_NAME	3	1	1	0	구성태	1	PS_NAME	1	21537
구숙정	PS_NAME	3	1	1	0	구숙정	1	PS_NAME	1	21537
구순	QT_AGE	2	1	0	1	구순	1	QT_AGE	1	1336
구스반산트	PS_NAME	5	1	1	0	구스반산트	1	PS_NAME	1	21537
구스타보 알베르토 바스케스	PS_NAME	14	1	0	1	구스타보 알베르토 바스케스	1	PS_NAME	1	21537
구원 투수 조지 콘토스	PS_NAME	12	1	1	0	구원 투수 조지 콘토스	1	PS_NAME	1	21537
구원파 총회장 김성일	PS_NAME	11	1	0	1	구원파 총회장 김성일	1	PS_NAME	1	21537
구자욱	PS_NAME	3	1	0	1	구자욱	1	PS_NAME	1	21537
국가정보원 김모 과장	PS_NAME	11	1	0	1	국가정보원 김모 과장	1	PS_NAME	1	21537
국도 14호선	AF_ROAD	7	1	0	1	국도 14호선	1	AF_ROAD	1	209
국민안전처	OGG_POLITICS	5	1	1	0	국민안전처	1	OGG_POLITICS	1	4964
국민연금공단	OGG_POLITICS	6	1	1	0	국민연금공단	1	OGG_POLITICS	1	4964
국민연금연구원	OGG_POLITICS	7	1	0	1	국민연금연구원	1	OGG_POLITICS	1	4964
국민연금의 세대간 회계 방법론	AFA_DOCUMENT	16	1	0	1	국민연금의 세대간 회계 방법론	1	AFA_DOCUMENT	1	193
국민연대	OGG_OTHERS	4	1	1	0	국민연대	1	OGG_OTHERS	1	591
국민의 당	OGG_POLITICS	5	1	1	0	국민의 당	1	OGG_POLITICS	1	4964
국민편익위원회	OGG_POLITICS	7	1	0	1	국민편익위원회	1	OGG_POLITICS	1	4964
국방홍보지원대	OGG_MILITARY	7	1	1	0	국방홍보지원대	1	OGG_MILITARY	1	484
국보	AFA_ART_CRAFT	2	1	0	1	국보	1	AFA_ART_CRAFT	1	14
국사편찬위원회	OGG_POLITICS	7	1	0	1	국사편찬위원회	1	OGG_POLITICS	1	4964
국선 변호인 이언 골드	PS_NAME	12	1	0	1	국선 변호인 이언 골드	1	PS_NAME	1	21537
구본길	PS_NAME	3	1	0	1	구본길	1	PS_NAME	1	21537
국선변호사 장혜성	PS_NAME	9	1	1	0	국선변호사 장혜성	1	PS_NAME	1	21537
국선생	PS_NAME	3	1	1	0	국선생	1	PS_NAME	1	21537
국악예술단	OGG_ART	5	1	0	1	국악예술단	1	OGG_ART	1	61
국어책읽기	AFA_DOCUMENT	5	1	0	1	국어책읽기	1	AFA_DOCUMENT	1	193
국영TV	OGG_MEDIA	4	1	1	0	국영TV	1	OGG_MEDIA	1	1276
국정 한국사	AFA_DOCUMENT	6	1	1	0	국정 한국사	1	AFA_DOCUMENT	1	193
국정감	AFA_VIDEO	3	1	1	0	국정감	1	AFA_VIDEO	1	2799
국정기획조정분과	OGG_POLITICS	8	1	1	0	국정기획조정분과	1	OGG_POLITICS	1	4964
국정원 국조특위	OGG_POLITICS	8	1	1	0	국정원 국조특위	1	OGG_POLITICS	1	4964
국정원 대선 개입 의혹 사건 특별수사팀	OGG_POLITICS	21	1	1	0	국정원 대선 개입 의혹 사건 특별수사팀	1	OGG_POLITICS	1	4964
국정원 보관본	AFA_DOCUMENT	7	1	1	0	국정원 보관본	1	AFA_DOCUMENT	1	193
국정조사특별위원회	OGG_POLITICS	9	1	1	0	국정조사특별위원회	1	OGG_POLITICS	1	4964
국정홍보대책위원회	OGG_POLITICS	9	1	0	1	국정홍보대책위원회	1	OGG_POLITICS	1	4964
국제극장	OGG_ART	4	1	1	0	국제극장	1	OGG_ART	1	61
국제기자연맹	OGG_OTHERS	6	1	1	0	국제기자연맹	1	OGG_OTHERS	1	591
국제동맹군	OGG_MILITARY	5	1	1	0	국제동맹군	1	OGG_MILITARY	1	484
국제무역위원회	OGG_POLITICS	7	1	1	0	국제무역위원회	1	OGG_POLITICS	1	4964
국제빙상연맹	OGG_SPORTS	6	1	1	0	국제빙상연맹	1	OGG_SPORTS	1	1017
국제요트연맹	OGG_SPORTS	6	1	1	0	국제요트연맹	1	OGG_SPORTS	1	1017
국제중	OGG_EDUCATION	3	1	1	0	국제중	1	OGG_EDUCATION	1	491
국제펜싱연맹	OGG_SPORTS	6	1	0	1	국제펜싱연맹	1	OGG_SPORTS	1	1017
국조 특위	OGG_POLITICS	5	1	1	0	국조 특위	1	OGG_POLITICS	1	4964
국토부 김모(54) 조사관	PS_NAME	14	1	1	0	국토부 김모(54) 조사관	1	PS_NAME	1	21537
국토해양감사국	OGG_POLITICS	7	1	1	0	국토해양감사국	1	OGG_POLITICS	1	4964
국회 개헌특위	OGG_POLITICS	7	1	0	1	국회 개헌특위	1	OGG_POLITICS	1	4964
국회 국정조사특위	OGG_POLITICS	9	1	1	0	국회 국정조사특위	1	OGG_POLITICS	1	4964
국회 예산결산특별위원회	OGG_POLITICS	12	1	1	0	국회 예산결산특별위원회	1	OGG_POLITICS	1	4964
국회 예산정책처	OGG_POLITICS	8	1	0	1	국회 예산정책처	1	OGG_POLITICS	1	4964
국회 윤리특별위원회	OGG_POLITICS	10	1	1	0	국회 윤리특별위원회	1	OGG_POLITICS	1	4964
국회 의안과	OGG_POLITICS	6	1	1	0	국회 의안과	1	OGG_POLITICS	1	4964
국회 정보위원회 소속 민주당 김현 의원	PS_NAME	21	1	0	1	국회 정보위원회 소속 민주당 김현 의원	1	PS_NAME	1	21537
구로사와기요시	PS_NAME	7	1	1	0	구로사와기요시	1	PS_NAME	1	21537
구제홍	PS_NAME	3	1	1	0	구제홍	1	PS_NAME	1	21537
구창식	PS_NAME	3	1	1	0	구창식	1	PS_NAME	1	21537
구청장 유덕열)	PS_NAME	8	1	1	0	구청장 유덕열)	1	PS_NAME	1	21537
국민의당 김한길 상임 선거대책위원장	PS_NAME	19	1	1	0	국민의당 김한길 상임 선거대책위원장	1	PS_NAME	1	21537
구청장 조길형	PS_NAME	7	1	1	0	구청장 조길형	1	PS_NAME	1	21537
국악인 오정해	PS_NAME	7	1	1	0	국악인 오정해	1	PS_NAME	1	21537
국왕 알베르 2세	PS_NAME	9	1	1	0	국왕 알베르 2세	1	PS_NAME	1	21537
국조 특위 새누리당 간사인 권성동 의원	PS_NAME	21	1	1	0	국조 특위 새누리당 간사인 권성동 의원	1	PS_NAME	1	21537
국카스텐	PS_NAME	4	1	1	0	국카스텐	1	PS_NAME	1	21537
국회 보건복지위원회 김용익(민주당) 의원	PS_NAME	22	1	1	0	국회 보건복지위원회 김용익(민주당) 의원	1	PS_NAME	1	21537
국회 정치개혁특별위원회	OGG_POLITICS	12	1	1	0	국회 정치개혁특별위원회	1	OGG_POLITICS	1	4964
국회단지길	AF_ROAD	5	1	1	0	국회단지길	1	AF_ROAD	1	209
국회대로	AF_ROAD	4	1	1	0	국회대로	1	AF_ROAD	1	209
국회도	OGG_LIBRARY	3	1	1	0	국회도	1	OGG_LIBRARY	1	2
국회법사위원회	OGG_POLITICS	7	1	1	0	국회법사위원회	1	OGG_POLITICS	1	4964
국회예산정책처	OGG_POLITICS	7	1	1	0	국회예산정책처	1	OGG_POLITICS	1	4964
국회윤리위	OGG_POLITICS	5	1	0	1	국회윤리위	1	OGG_POLITICS	1	4964
국회의원 이자스민	PS_NAME	9	1	1	0	국회의원 이자스민	1	PS_NAME	1	21537
군도 명량 해적	AFA_VIDEO	8	1	1	0	군도 명량 해적	1	AFA_VIDEO	1	2799
군용기	AF_TRANSPORT	3	1	1	0	군용기	1	AF_TRANSPORT	1	1217
굴	PS_NAME	1	1	1	0	굴	1	PS_NAME	1	21537
굴삭기	AF_TRANSPORT	3	1	1	0	굴삭기	1	AF_TRANSPORT	1	1217
굿 바이 마이 프렌드	AFA_VIDEO	11	1	0	1	굿 바이 마이 프렌드	1	AFA_VIDEO	1	2799
굿 윌 헌팅	AFA_VIDEO	6	1	1	0	굿 윌 헌팅	1	AFA_VIDEO	1	2799
굿닥터	AFA_VIDEO	3	1	1	0	굿닥터	1	AFA_VIDEO	1	2799
굿닥터 시즌 2	AFA_VIDEO	8	1	1	0	굿닥터 시즌 2	1	AFA_VIDEO	1	2799
굿바이 미스터 블랙	AFA_VIDEO	10	1	1	0	굿바이 미스터 블랙	1	AFA_VIDEO	1	2799
굿잡	AFA_VIDEO	2	1	1	0	굿잡	1	AFA_VIDEO	1	2799
궁진 커플	PS_NAME	5	1	1	0	궁진 커플	1	PS_NAME	1	21537
구마모토현	LC_COUNTY	5	1	0	1	구마모토현	1	LC_COUNTY	1	16
구세주 3	AFA_VIDEO	5	1	1	0	구세주 3	1	AFA_VIDEO	1	2799
구청	OGG_POLITICS	2	1	1	0	구청	1	OGG_POLITICS	1	4964
국가공무원법	CV_LAW	6	1	1	0	국가공무원법	1	CV_LAW	1	1162
국가보안법위반	CV_LAW	7	1	0	1	국가보안법위반	1	CV_LAW	1	1162
국가브랜드컨퍼런스	EV_OTHERS	9	1	0	1	국가브랜드컨퍼런스	1	EV_OTHERS	1	981
국가안보보좌관	CV_POSITION	7	1	0	1	국가안보보좌관	1	CV_POSITION	1	4600
국가정보국장	CV_POSITION	6	1	1	0	국가정보국장	1	CV_POSITION	1	4600
국가정보원 국정조사특별위원회 위원	CV_POSITION	18	1	1	0	국가정보원 국정조사특별위원회 위원	1	CV_POSITION	1	4600
국가정보원 댓글 의혹사건	EV_OTHERS	13	1	0	1	국가정보원 댓글 의혹사건	1	EV_OTHERS	1	981
국가정보원 댓글사건	EV_OTHERS	10	1	1	0	국가정보원 댓글사건	1	EV_OTHERS	1	981
국군의날	DT_DAY	4	1	1	0	국군의날	1	DT_DAY	1	5422
국립환경과학원장	CV_POSITION	8	1	1	0	국립환경과학원장	1	CV_POSITION	1	4600
국민건강보험	CV_POLICY	6	1	1	0	국민건강보험	1	CV_POLICY	1	95
국민건강영양조사	EV_OTHERS	8	1	0	1	국민건강영양조사	1	EV_OTHERS	1	981
국민건강증진기금	CV_FUNDS	8	1	0	1	국민건강증진기금	1	CV_FUNDS	1	40
국민건강증진부담금	CV_FUNDS	9	1	0	1	국민건강증진부담금	1	CV_FUNDS	1	40
국민공감혁신위원장	CV_POSITION	9	1	1	0	국민공감혁신위원장	1	CV_POSITION	1	4600
국민모금운동	EV_OTHERS	6	1	1	0	국민모금운동	1	EV_OTHERS	1	981
국민보고대회	EV_OTHERS	6	1	1	0	국민보고대회	1	EV_OTHERS	1	981
국민소통비서관	CV_POSITION	7	1	1	0	국민소통비서관	1	CV_POSITION	1	4600
국민신탁 운동	EV_ACTIVITY	7	1	1	0	국민신탁 운동	1	EV_ACTIVITY	1	36
국민안전의 날	DT_DAY	7	1	1	0	국민안전의 날	1	DT_DAY	1	5422
국방장관 회담	EV_OTHERS	7	1	1	0	국방장관 회담	1	EV_OTHERS	1	981
국빈 만찬	EV_OTHERS	5	1	1	0	국빈 만찬	1	EV_OTHERS	1	981
국정원 대선개입 의혹 사건	EV_OTHERS	14	1	0	1	국정원 대선개입 의혹 사건	1	EV_OTHERS	1	981
국정원 불법 선거개입 규탄 촛불대회	EV_OTHERS	19	1	1	0	국정원 불법 선거개입 규탄 촛불대회	1	EV_OTHERS	1	981
국정원 여직원 댓글' 사건	EV_OTHERS	14	1	1	0	국정원 여직원 댓글' 사건	1	EV_OTHERS	1	981
국제	EV_OTHERS	2	1	1	0	국제	1	EV_OTHERS	1	981
국제사이클대회	EV_SPORTS	7	1	1	0	국제사이클대회	1	EV_SPORTS	1	860
국제영화제	EV_FESTIVAL	5	1	1	0	국제영화제	1	EV_FESTIVAL	1	199
국회의원 보궐선거	EV_OTHERS	9	1	1	0	국회의원 보궐선거	1	EV_OTHERS	1	981
국회의원 보선	EV_OTHERS	7	1	1	0	국회의원 보선	1	EV_OTHERS	1	981
군 박물관	OGG_LIBRARY	5	1	1	0	군 박물관	1	OGG_LIBRARY	1	2
군(軍)	OGG_MILITARY	4	1	1	0	군(軍)	1	OGG_MILITARY	1	484
군·경	OGG_POLITICS	3	1	1	0	군·경	1	OGG_POLITICS	1	4964
구성파출소	OGG_POLITICS	5	1	1	0	구성파출소	1	OGG_POLITICS	1	4964
군대	OGG_MILITARY	2	1	1	0	군대	1	OGG_MILITARY	1	484
군법	OGG_LAW	2	1	1	0	군법	1	OGG_LAW	1	501
군부	OGG_MILITARY	2	1	0	1	군부	1	OGG_MILITARY	1	484
군사학교	OGG_EDUCATION	4	1	1	0	군사학교	1	OGG_EDUCATION	1	491
군산 여성 실종 사건	EV_OTHERS	11	1	1	0	군산 여성 실종 사건	1	EV_OTHERS	1	981
군인권센터	OGG_OTHERS	5	1	1	0	군인권센터	1	OGG_OTHERS	1	591
굽네치킨	OGG_FOOD	4	1	0	1	굽네치킨	1	OGG_FOOD	1	178
굿네이버스	OGG_OTHERS	5	1	0	1	굿네이버스	1	OGG_OTHERS	1	591
구겐하임 미술관	OGG_ART	8	1	1	0	구겐하임 미술관	1	OGG_ART	1	61
구글 X랩	OGG_ECONOMY	5	1	0	1	구글 X랩	1	OGG_ECONOMY	1	2003
구글 아이디어	OGG_ECONOMY	7	1	1	0	구글 아이디어	1	OGG_ECONOMY	1	2003
구글 연례개발자회의	EV_OTHERS	10	1	1	0	구글 연례개발자회의	1	EV_OTHERS	1	981
구글코리아	OGG_ECONOMY	5	1	1	0	구글코리아	1	OGG_ECONOMY	1	2003
구례군	LCP_COUNTY	3	1	1	0	구례군	1	LCP_COUNTY	1	1341
구로 3동	LCP_COUNTY	5	1	1	0	구로 3동	1	LCP_COUNTY	1	1341
구로구 오류동	LCP_COUNTY	7	1	1	0	구로구 오류동	1	LCP_COUNTY	1	1341
구룡포	LCP_COUNTY	3	1	1	0	구룡포	1	LCP_COUNTY	1	1341
구마모토	LCP_PROVINCE	4	1	1	0	구마모토	1	LCP_PROVINCE	1	1100
구미화학센터	OGG_ECONOMY	6	1	1	0	구미화학센터	1	OGG_ECONOMY	1	2003
국민연금기금운용본부	OGG_ECONOMY	10	1	1	0	국민연금기금운용본부	1	OGG_ECONOMY	1	2003
국민카드사	OGG_ECONOMY	5	1	1	0	국민카드사	1	OGG_ECONOMY	1	2003
국책은행	OGG_ECONOMY	4	1	0	1	국책은행	1	OGG_ECONOMY	1	2003
구아노신일인산염	MT_CHEMICAL	8	1	1	0	구아노신일인산염	1	MT_CHEMICAL	1	121
구암동	LCP_COUNTY	3	1	1	0	구암동	1	LCP_COUNTY	1	1341
구이런	LCP_COUNTY	3	1	0	1	구이런	1	LCP_COUNTY	1	1341
구이런(歸仁)구	LCP_COUNTY	8	1	0	1	구이런(歸仁)구	1	LCP_COUNTY	1	1341
구이저우(貴州)성	LCP_PROVINCE	9	1	0	1	구이저우(貴州)성	1	LCP_PROVINCE	1	1100
구층암	AF_CULTURAL_ASSET	3	1	1	0	구층암	1	AF_CULTURAL_ASSET	1	107
구평동	LCP_COUNTY	3	1	1	0	구평동	1	LCP_COUNTY	1	1341
구포동	LCP_COUNTY	3	1	1	0	구포동	1	LCP_COUNTY	1	1341
국가대극원	AF_BUILDING	5	1	1	0	국가대극원	1	AF_BUILDING	1	655
국립고궁박물관	AF_BUILDING	7	1	1	0	국립고궁박물관	1	AF_BUILDING	1	655
국립대전현충원	LC_OTHERS	7	1	1	0	국립대전현충원	1	LC_OTHERS	1	1375
국립서울현충원	LC_OTHERS	7	1	1	0	국립서울현충원	1	LC_OTHERS	1	1375
국립현충원	LC_OTHERS	5	1	0	1	국립현충원	1	LC_OTHERS	1	1375
국무대주점	AF_BUILDING	5	1	1	0	국무대주점	1	AF_BUILDING	1	655
국보 제285호	AF_CULTURAL_ASSET	8	1	1	0	국보 제285호	1	AF_CULTURAL_ASSET	1	107
국제교류복합지구	LC_OTHERS	8	1	1	0	국제교류복합지구	1	LC_OTHERS	1	1375
국제국항	LC_OTHERS	4	1	1	0	국제국항	1	LC_OTHERS	1	1375
국토부 항공안전감독관실	LC_OTHERS	12	1	0	1	국토부 항공안전감독관실	1	LC_OTHERS	1	1375
군산 개복동	LCP_COUNTY	6	1	1	0	군산 개복동	1	LCP_COUNTY	1	1341
군산시 대야면 검문도	LCG_ISLAND	11	1	1	0	군산시 대야면 검문도	1	LCG_ISLAND	1	148
군사정권 시절	DT_DURATION	7	1	1	0	군사정권 시절	1	DT_DURATION	1	1911
군포시	LCP_CITY	3	1	0	1	군포시	1	LCP_CITY	1	1768
구글 캠퍼스 서울	AF_BUILDING	9	1	0	1	구글 캠퍼스 서울	1	AF_BUILDING	1	655
구로역	LC_OTHERS	3	1	1	0	구로역	1	LC_OTHERS	1	1375
구마모토 시	LCP_CITY	6	1	1	0	구마모토 시	1	LCP_CITY	1	1768
구미을	LC_OTHERS	3	1	1	0	구미을	1	LC_OTHERS	1	1375
구세군	AF_BUILDING	3	1	0	1	구세군	1	AF_BUILDING	1	655
구원 투수	CV_SPORTS_POSITION	5	1	1	0	구원 투수	1	CV_SPORTS_POSITION	1	146
구이양시	LCP_CITY	4	1	1	0	구이양시	1	LCP_CITY	1	1768
국립묘지	LC_OTHERS	4	1	1	0	국립묘지	1	LC_OTHERS	1	1375
국민은행장	CV_POSITION	5	1	0	1	국민은행장	1	CV_POSITION	1	4600
국민주택기금	CV_FUNDS	6	1	1	0	국민주택기금	1	CV_FUNDS	1	40
국방 수장	CV_POSITION	5	1	0	1	국방 수장	1	CV_POSITION	1	4600
국방부장	CV_POSITION	4	1	1	0	국방부장	1	CV_POSITION	1	4600
국사편찬위원장	CV_POSITION	7	1	1	0	국사편찬위원장	1	CV_POSITION	1	4600
국세청 조사관	CV_POSITION	7	1	1	0	국세청 조사관	1	CV_POSITION	1	4600
국악예술단 단장	CV_POSITION	8	1	0	1	국악예술단 단장	1	CV_POSITION	1	4600
국정기획수석	CV_POSITION	6	1	1	0	국정기획수석	1	CV_POSITION	1	4600
국정원 정보관	CV_POSITION	7	1	1	0	국정원 정보관	1	CV_POSITION	1	4600
국정원 정보관(IO)	CV_POSITION	11	1	1	0	국정원 정보관(IO)	1	CV_POSITION	1	4600
국제 친환경 인증 제도	CV_POLICY	12	1	1	0	국제 친환경 인증 제도	1	CV_POLICY	1	95
국제기구 수장	CV_POSITION	7	1	1	0	국제기구 수장	1	CV_POSITION	1	4600
국제형사사법공조	CV_POLICY	8	1	1	0	국제형사사법공조	1	CV_POLICY	1	95
국조 특위 새누리당 간사	CV_POSITION	13	1	1	0	국조 특위 새누리당 간사	1	CV_POSITION	1	4600
국토해양부 장관	CV_POSITION	8	1	1	0	국토해양부 장관	1	CV_POSITION	1	4600
국회 의원회관	AF_BUILDING	7	1	1	0	국회 의원회관	1	AF_BUILDING	1	655
국회 의원회관 520호	AF_BUILDING	12	1	1	0	국회 의원회관 520호	1	AF_BUILDING	1	655
국회 의원회관 제1소회의실	AF_BUILDING	14	1	1	0	국회 의원회관 제1소회의실	1	AF_BUILDING	1	655
국회 헌정기념관	AF_BUILDING	8	1	1	0	국회 헌정기념관	1	AF_BUILDING	1	655
국회본청	AF_BUILDING	4	1	1	0	국회본청	1	AF_BUILDING	1	655
국회운영위원장	CV_POSITION	7	1	0	1	국회운영위원장	1	CV_POSITION	1	4600
국회의사당 광장	LC_OTHERS	8	1	1	0	국회의사당 광장	1	LC_OTHERS	1	1375
국회의원 당선자	CV_POSITION	8	1	0	1	국회의원 당선자	1	CV_POSITION	1	4600
국회장	CV_POSITION	3	1	1	0	국회장	1	CV_POSITION	1	4600
군 위안부	CV_POSITION	5	1	1	0	군 위안부	1	CV_POSITION	1	4600
군 총정치국장	CV_POSITION	7	1	1	0	군 총정치국장	1	CV_POSITION	1	4600
군무원	CV_POSITION	3	1	1	0	군무원	1	CV_POSITION	1	4600
군사분계선 이남	LC_OTHERS	8	1	1	0	군사분계선 이남	1	LC_OTHERS	1	1375
군산경찰서장	CV_POSITION	6	1	1	0	군산경찰서장	1	CV_POSITION	1	4600
군사외교관	CV_POSITION	5	1	0	1	군사외교관	1	CV_POSITION	1	4600
군악병	CV_POSITION	3	1	0	1	군악병	1	CV_POSITION	1	4600
군의관	CV_POSITION	3	1	1	0	군의관	1	CV_POSITION	1	4600
군의원	CV_POSITION	3	1	1	0	군의원	1	CV_POSITION	1	4600
군주제	CV_POLICY	3	1	1	0	군주제	1	CV_POLICY	1	95
군통령	CV_POSITION	3	1	0	1	군통령	1	CV_POSITION	1	4600
굿 디자인 대상	CV_PRIZE	8	1	1	0	굿 디자인 대상	1	CV_PRIZE	1	188
굿 디자인 어워드2012	CV_PRIZE	13	1	1	0	굿 디자인 어워드2012	1	CV_PRIZE	1	188
구급	CV_OCCUPATION	2	1	1	0	구급	1	CV_OCCUPATION	1	4368
구단주 직무대행	CV_POSITION	8	1	0	1	구단주 직무대행	1	CV_POSITION	1	4600
굿네이버스 홍보대사	CV_POSITION	10	1	0	1	굿네이버스 홍보대사	1	CV_POSITION	1	4600
구산드림타워	AF_BUILDING	6	1	1	0	구산드림타워	1	AF_BUILDING	1	655
구속	CV_LAW	2	1	0	1	구속	1	CV_LAW	1	1162
구조본부장	CV_POSITION	5	1	1	0	구조본부장	1	CV_POSITION	1	4600
국회의원 회관	AF_BUILDING	7	1	1	0	국회의원 회관	1	AF_BUILDING	1	655
궁병	CV_POSITION	2	1	1	0	궁병	1	CV_POSITION	1	4600
구서재	AF_BUILDING	3	1	1	0	구서재	1	AF_BUILDING	1	655
구찌 모델	CV_OCCUPATION	5	1	0	1	구찌 모델	1	CV_OCCUPATION	1	4368
국가공무원	CV_OCCUPATION	5	1	1	0	국가공무원	1	CV_OCCUPATION	1	4368
국가대표 축구선수	CV_OCCUPATION	9	1	1	0	국가대표 축구선수	1	CV_OCCUPATION	1	4368
국민건강증진법 일부개정법률안	CV_LAW	15	1	1	0	국민건강증진법 일부개정법률안	1	CV_LAW	1	1162
국보법	CV_LAW	3	1	1	0	국보법	1	CV_LAW	1	1162
국악인	CV_OCCUPATION	3	1	1	0	국악인	1	CV_OCCUPATION	1	4368
국유재산법	CV_LAW	5	1	1	0	국유재산법	1	CV_LAW	1	1162
국정원법	CV_LAW	4	1	1	0	국정원법	1	CV_LAW	1	1162
국제에디터	CV_OCCUPATION	5	1	1	0	국제에디터	1	CV_OCCUPATION	1	4368
국제의료사업지원법	CV_LAW	9	1	1	0	국제의료사업지원법	1	CV_LAW	1	1162
국회법	CV_LAW	3	1	1	0	국회법	1	CV_LAW	1	1162
국회에서의 증언·감정 등에 관한 법률	CV_LAW	20	1	1	0	국회에서의 증언·감정 등에 관한 법률	1	CV_LAW	1	1162
국회에서의 증언·감정 법률	CV_LAW	14	1	1	0	국회에서의 증언·감정 법률	1	CV_LAW	1	1162
국회의원 연금법	CV_LAW	8	1	1	0	국회의원 연금법	1	CV_LAW	1	1162
구조	CV_LAW	2	1	1	0	구조	1	CV_LAW	1	1162
국가기밀 고의누설죄	CV_LAW	10	1	1	0	국가기밀 고의누설죄	1	CV_LAW	1	1162
